"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012"
"Delaware","Nebraska","Logs","Truck","0","0","0","0"
"Delaware","Nevada","Logs","Truck","0","0","0","0"
"Delaware","New Hampshire","Logs","Truck","0.0015","0.00059416","0","0"
"Delaware","New Jersey","Logs","Truck","2.8117","0.20090347","0.1575","0.1493"
"Delaware","New Mexico","Logs","Truck","0","0","0","0"
"Delaware","New York","Logs","Truck","0.1538","0.02696022","0.0083","0.0079"
"Delaware","North Carolina","Logs","Truck","0.0085","0.00366428","0.0004","0.0004"
"Delaware","North Dakota","Logs","Truck","0","0","0","0"
"Delaware","Ohio","Logs","Truck","0.0032","0.00156995","0.0002","0.0002"
"Delaware","Oklahoma","Logs","Truck","0","0","0","0"
"Delaware","Pennsylvania","Logs","Truck","6.9348","0.55976727","0.4292","0.4068"
"Delaware","Rhode Island","Logs","Truck","0.001","0.00033817","0.0001","0.0001"
"Delaware","South Carolina","Logs","Truck","0.0017","0.00099246","0","0"
"Delaware","South Dakota","Logs","Truck","0","0","0","0"
"Delaware","Tennessee","Logs","Truck","0.0002","0.0001702","0","0"
"Delaware","Texas","Logs","Truck","0","0","0","0"
"Delaware","Utah","Logs","Truck","0","0","0","0"
"Delaware","Vermont","Logs","Truck","0.0001","4.907E-05","0","0"
"Delaware","Virginia","Logs","Truck","0.2659","0.04237905","0.0163","0.0153"
"Delaware","West Virginia","Logs","Truck","0.003","0.00114778","0.0002","0.0002"
"Delaware","Wisconsin","Logs","Truck","0.0002","0.00023525","0","0"
"Washington DC","Connecticut","Logs","Truck","0","0","0","0"
"Washington DC","Delaware","Logs","Truck","0.0001","1.025E-05","0","0"
"Washington DC","Washington DC","Logs","Truck","85.2054","0.36638334","4.6641","4.4212"
"Washington DC","Maryland","Logs","Truck","15.4438","0.33141029","0.9488","0.8993"
"Washington DC","Massachusetts","Logs","Truck","0","0","0","0"
"Washington DC","Michigan","Logs","Truck","0","0","0","0"
"Washington DC","New Jersey","Logs","Truck","0","1.615E-05","0","0"
"Washington DC","New York","Logs","Truck","0","9.61E-06","0","0"
"Washington DC","North Carolina","Logs","Truck","0","0","0","0"
"Washington DC","Ohio","Logs","Truck","0","0","0","0"
"Washington DC","Pennsylvania","Logs","Truck","0.0027","0.00045629","0","0"
"Washington DC","South Carolina","Logs","Truck","0","0","0","0"
"Washington DC","Tennessee","Logs","Truck","0","0","0","0"
"Washington DC","Virginia","Logs","Truck","3.3124","0.10825881","0.2051","0.1944"
"Washington DC","West Virginia","Logs","Truck","0.0001","2.182E-05","0","0"
"Florida","Alabama","Logs","Truck","2.2413","1.06601974","0.1383","0.1311"
"Florida","Arizona","Logs","Truck","0.0002","0.00051683","0","0"
"Florida","Arkansas","Logs","Truck","0.0024","0.00228689","0.0001","0.0001"
"Florida","California","Logs","Truck","0.0002","0.00060347","0","0"
"Florida","Colorado","Logs","Truck","0.0004","0.0008896","0","0"
"Florida","Connecticut","Logs","Truck","0.0007","0.00090672","0","0"
"Florida","Delaware","Logs","Truck","0.0008","0.00080555","0","0"
"Florida","Washington DC","Logs","Truck","0.0009","0.00085289","0","0"
"Florida","Florida","Logs","Truck","23561.0118","1949.10792062","1009.2774","956.7059"
"Florida","Georgia","Logs","Truck","1.7072","0.61659998","0.1056","0.0998"
"Florida","Idaho","Logs","Truck","0","0","0","0"
"Florida","Illinois","Logs","Truck","0.005","0.00576885","0.0001","0.0001"
"Florida","Indiana","Logs","Truck","0.0047","0.00496933","0.0002","0.0002"
"Florida","Iowa","Logs","Truck","0.0007","0.00096638","0","0"
"Florida","Kansas","Logs","Truck","0.0004","0.00060824","0","0"
"Florida","Kentucky","Logs","Truck","0.0049","0.00421122","0.0002","0.0002"
"Florida","Louisiana","Logs","Truck","0.0421","0.0271621","0.0024","0.0022"
"Florida","Maine","Logs","Truck","0.0001","0.00017238","0","0"
"Florida","Maryland","Logs","Truck","0.0055","0.00505181","0.0002","0.0002"
"Florida","Massachusetts","Logs","Truck","0.0017","0.00244165","0","0"
"Florida","Michigan","Logs","Truck","0.0035","0.0042175","0","0"
"Florida","Minnesota","Logs","Truck","0.0005","0.00080258","0","0"
"Florida","Mississippi","Logs","Truck","0.064","0.04076975","0.0037","0.0035"
"Florida","Missouri","Logs","Truck","0.004","0.00450874","0.0001","0.0001"
"Florida","Montana","Logs","Truck","0","0","0","0"
"Florida","Nebraska","Logs","Truck","0.0002","0.00034855","0","0"
"Florida","Nevada","Logs","Truck","0","0","0","0"
"Florida","New Hampshire","Logs","Truck","0.0001","0.00015788","0","0"
"Florida","New Jersey","Logs","Truck","0.0029","0.00338532","0.0001","0.0001"
"Florida","New Mexico","Logs","Truck","0.0001","0.00019369","0","0"
"Florida","New York","Logs","Truck","0.0039","0.00466497","0.0001","0.0001"
"Florida","North Carolina","Logs","Truck","0.0394","0.02332528","0.002","0.002"
"Florida","North Dakota","Logs","Truck","0","0","0","0"
"Florida","Ohio","Logs","Truck","0.0086","0.00890446","0.0001","0.0001"
"Florida","Oklahoma","Logs","Truck","0.0012","0.00143999","0","0"
"Florida","Oregon","Logs","Truck","0","0","0","0"
"Florida","Pennsylvania","Logs","Truck","0.0075","0.00813873","0.0001","0.0001"
"Florida","Rhode Island","Logs","Truck","0.0002","0.00032454","0","0"
"Florida","South Carolina","Logs","Truck","4.5489","1.27820455","2.3971","2.2722"
"Florida","South Dakota","Logs","Truck","0","0","0","0"
"Florida","Tennessee","Logs","Truck","0.0224","0.01494797","0.0011","0.001"
"Florida","Texas","Logs","Truck","0.0143","0.01474737","0.0006","0.0005"
"Florida","Utah","Logs","Truck","0","0","0","0"
"Florida","Vermont","Logs","Truck","0","0","0","0"
"Florida","Virginia","Logs","Truck","0.0121","0.00976521","0.0004","0.0004"
"Florida","Washington","Logs","Truck","0","0","0","0"
"Florida","West Virginia","Logs","Truck","0.002","0.00176673","0","0"
"Florida","Wisconsin","Logs","Truck","0.0009","0.00129251","0","0"
"Florida","Wyoming","Logs","Truck","0","0","0","0"
"Georgia","Alabama","Logs","Truck","233.6499","57.71551928","8.492","8.0497"
"Georgia","Arizona","Logs","Truck","0","0","0","0"
"Georgia","Arkansas","Logs","Truck","0.0023","0.00149423","0.0001","0.0001"
"Georgia","California","Logs","Truck","0.0002","0.00054953","0","0"
"Georgia","Colorado","Logs","Truck","0.0002","0.0003671","0","0"
"Georgia","Connecticut","Logs","Truck","0.0007","0.00073087","0","0"
"Georgia","Delaware","Logs","Truck","0.0009","0.00073119","0","0"
"Georgia","Washington DC","Logs","Truck","0.0004","0.00024053","0","0"
"Georgia","Florida","Logs","Truck","216.1012","82.79328996","57.55","54.5523"
"Georgia","Georgia","Logs","Truck","42725.9138","3650.4237341","1602.8826","1519.3917"
"Georgia","Idaho","Logs","Truck","0","0","0","0"
"Georgia","Illinois","Logs","Truck","0.0065","0.00503749","0.0001","0.0001"
"Georgia","Indiana","Logs","Truck","0.0061","0.00411719","0.0003","0.0003"
"Georgia","Iowa","Logs","Truck","0.0003","0.00031062","0","0"
"Georgia","Kansas","Logs","Truck","0.0004","0.00047366","0","0"
"Georgia","Kentucky","Logs","Truck","0.0136","0.00625647","0.0007","0.0006"
"Georgia","Louisiana","Logs","Truck","0.0089","0.00503546","0.0003","0.0003"
"Georgia","Maine","Logs","Truck","0","0","0","0"
"Georgia","Maryland","Logs","Truck","3.36","2.2490966","0.8901","0.8437"
"Georgia","Massachusetts","Logs","Truck","0.0009","0.00113407","0","0"
"Georgia","Michigan","Logs","Truck","0.0023","0.00211765","0","0"
"Georgia","Minnesota","Logs","Truck","0.0008","0.00096873","0","0"
"Georgia","Mississippi","Logs","Truck","0.011","0.00463743","0.0007","0.0007"
"Georgia","Missouri","Logs","Truck","0.0047","0.00344759","0.0001","0.0001"
"Georgia","Montana","Logs","Truck","0","0","0","0"
"Georgia","Nebraska","Logs","Truck","0","4.923E-05","0","0"
"Georgia","Nevada","Logs","Truck","0","0","0","0"
"Georgia","New Hampshire","Logs","Truck","0.0002","0.00027778","0","0"
"Georgia","New Jersey","Logs","Truck","1.2909","0.95421571","2.6236","2.4869"
"Georgia","New Mexico","Logs","Truck","0","0","0","0"
"Georgia","New York","Logs","Truck","0.0033","0.00308386","0.0001","0.0001"
"Georgia","North Carolina","Logs","Truck","18.0871","6.54943406","4.6085","4.3685"
"Georgia","North Dakota","Logs","Truck","0","0","0","0"
"Georgia","Ohio","Logs","Truck","0.0112","0.00720769","0.0003","0.0003"
"Georgia","Oklahoma","Logs","Truck","0.0008","0.00087007","0","0"
"Georgia","Oregon","Logs","Truck","0","0","0","0"
"Georgia","Pennsylvania","Logs","Truck","1.1941","0.89233917","1.0789","1.0228"
"Georgia","Rhode Island","Logs","Truck","0.0002","0.00026157","0","0"
"Georgia","South Carolina","Logs","Truck","178.4552","38.77156584","12.7781","12.1125"
"Georgia","South Dakota","Logs","Truck","0","0","0","0"
"Georgia","Tennessee","Logs","Truck","392.454","122.43612845","12.0837","11.4543"
"Georgia","Texas","Logs","Truck","0.0051","0.00460986","0.0002","0.0002"
"Georgia","Utah","Logs","Truck","0","0","0","0"
"Georgia","Vermont","Logs","Truck","0","0","0","0"
"Georgia","Virginia","Logs","Truck","1.1183","0.51471022","0.0025","0.0023"
"Georgia","Washington","Logs","Truck","0","0","0","0"
"Georgia","West Virginia","Logs","Truck","1.1574","0.67191033","0.2644","0.2506"
"Georgia","Wisconsin","Logs","Truck","0.0009","0.00098552","0","0"
"Georgia","Wyoming","Logs","Truck","0","0","0","0"
"Hawaii","Hawaii","Logs","Truck","198.9211","4.96684679","12.1255","11.4939"
"Idaho","Alabama","Logs","Truck","0.0004","0.00101485","0","0"
"Idaho","Alaska","Logs","Truck","0","0","0","0"
"Idaho","Arizona","Logs","Truck","0.0059","0.00616411","0.0003","0.0003"
"Idaho","Arkansas","Logs","Truck","0.0005","0.00083715","0","0"
"Idaho","California","Logs","Truck","0.3003","0.27941739","0.5312","0.5035"
"Idaho","Colorado","Logs","Truck","0.0126","0.01044665","0.0009","0.0008"
"Idaho","Connecticut","Logs","Truck","0","0","0","0"
"Idaho","Delaware","Logs","Truck","0","0","0","0"
"Idaho","Washington DC","Logs","Truck","0","0","0","0"
"Idaho","Florida","Logs","Truck","0.0003","0.00086778","0","0"
"Idaho","Georgia","Logs","Truck","0.0003","0.00070142","0","0"
"Idaho","Idaho","Logs","Truck","6844.4917","699.44263045","255.614","242.2995"
"Idaho","Illinois","Logs","Truck","0.0028","0.00479018","0","0"
"Idaho","Indiana","Logs","Truck","0.0009","0.00171042","0","0"
"Idaho","Iowa","Logs","Truck","0.0002","0.0002573","0","0"
"Idaho","Kansas","Logs","Truck","0.0015","0.0019143","0","0"
"Idaho","Kentucky","Logs","Truck","0.0003","0.00067145","0","0"
"Idaho","Louisiana","Logs","Truck","0.0004","0.0010031","0","0"
"Idaho","Maine","Logs","Truck","0","0","0","0"
"Idaho","Maryland","Logs","Truck","0.0003","0.0007335","0","0"
"Idaho","Massachusetts","Logs","Truck","0.0002","0.00064338","0","0"
"Idaho","Michigan","Logs","Truck","0.0005","0.00107102","0","0"
"Idaho","Minnesota","Logs","Truck","0.0021","0.00289201","0.0001","0.0001"
"Idaho","Mississippi","Logs","Truck","0.0002","0.00048712","0","0"
"Idaho","Missouri","Logs","Truck","0.0019","0.00291961","0","0"
"Idaho","Montana","Logs","Truck","1.3653","0.58479218","2.3959","2.2711"
"Idaho","Nebraska","Logs","Truck","0.0003","0.00032517","0","0"
"Idaho","Nevada","Logs","Truck","0.02","0.01290543","0.0012","0.0011"
"Idaho","New Hampshire","Logs","Truck","0","0","0","0"
"Idaho","New Jersey","Logs","Truck","0","8.937E-05","0","0"
"Idaho","New Mexico","Logs","Truck","0.0016","0.00171404","0.0001","0.0001"
"Idaho","New York","Logs","Truck","0.0005","0.00120094","0","0"
"Idaho","North Carolina","Logs","Truck","0.0002","0.0005222","0","0"
"Idaho","North Dakota","Logs","Truck","0.0012","0.001268","0","0"
"Idaho","Ohio","Logs","Truck","0.0007","0.00165924","0","0"
"Idaho","Oklahoma","Logs","Truck","0.0009","0.0014722","0","0"
"Idaho","Oregon","Logs","Truck","0.2751","0.14950651","0.017","0.0162"
"Idaho","Pennsylvania","Logs","Truck","0.0004","0.00121058","0","0"
"Idaho","Rhode Island","Logs","Truck","0","0","0","0"
"Idaho","South Carolina","Logs","Truck","0.0002","0.00040219","0","0"
"Idaho","South Dakota","Logs","Truck","0.0007","0.00075262","0","0"
"Idaho","Tennessee","Logs","Truck","0.0006","0.00140548","0","0"
"Idaho","Texas","Logs","Truck","0.0021","0.00357074","0","0"
"Idaho","Utah","Logs","Truck","2.1126","0.81183982","1.5752","1.4932"
"Idaho","Vermont","Logs","Truck","0","0","0","0"
"Idaho","Virginia","Logs","Truck","0.0001","0.00023956","0","0"
"Idaho","Washington","Logs","Truck","8.093","3.6059915","0.9551","0.9054"
"Idaho","West Virginia","Logs","Truck","0","0","0","0"
"Idaho","Wisconsin","Logs","Truck","0.001","0.00170268","0","0"
"Idaho","Wyoming","Logs","Truck","1.2314","0.70356852","2.3859","2.2617"
"Illinois","Alabama","Logs","Truck","0.0139","0.00846643","0.0006","0.0005"
"Illinois","Arizona","Logs","Truck","0.0001","0.00016443","0","0"
"Illinois","Arkansas","Logs","Truck","0.0155","0.00778052","0.0009","0.0009"
"Illinois","California","Logs","Truck","0.0005","0.00110469","0","0"
"Illinois","Colorado","Logs","Truck","0.0017","0.00171967","0.0001","0.0001"
"Illinois","Connecticut","Logs","Truck","0.0007","0.00059545","0","0"
"Illinois","Delaware","Logs","Truck","0.0005","0.00041111","0","0"
"Illinois","Washington DC","Logs","Truck","0.0011","0.00089922","0","0"
"Illinois","Florida","Logs","Truck","0.0064","0.00749171","0.0001","0.0001"
"Illinois","Georgia","Logs","Truck","0.0179","0.0122342","0.0008","0.0008"
"Illinois","Idaho","Logs","Truck","0.0003","0.00052864","0","0"
"Illinois","Illinois","Logs","Truck","1521.9871","77.76202945","92.722","87.8925"
"Illinois","Indiana","Logs","Truck","12.6846","1.38803035","1.3688","1.2974"
"Illinois","Iowa","Logs","Truck","17.6815","5.54211191","1.3212","1.2523"
"Illinois","Kansas","Logs","Truck","0.0224","0.00996642","0.0012","0.0011"
"Illinois","Kentucky","Logs","Truck","0.8192","0.29393448","0.0507","0.0479"
"Illinois","Louisiana","Logs","Truck","0.0037","0.00306267","0.0002","0.0002"
"Illinois","Maine","Logs","Truck","0.0002","0.00030669","0","0"
"Illinois","Maryland","Logs","Truck","0.0066","0.00499354","0.0002","0.0002"
"Illinois","Massachusetts","Logs","Truck","0.0005","0.00058523","0","0"
"Illinois","Michigan","Logs","Truck","0.2755","0.09104395","0.0559","0.0531"
"Illinois","Minnesota","Logs","Truck","2.3876","1.15983926","0.7891","0.748"
"Illinois","Mississippi","Logs","Truck","0.0087","0.00530593","0.0005","0.0005"
"Illinois","Missouri","Logs","Truck","30.2176","2.20587411","1.6802","1.5927"
"Illinois","Montana","Logs","Truck","0","0","0","0"
"Illinois","Nebraska","Logs","Truck","0.0114","0.0057757","0.0006","0.0006"
"Illinois","Nevada","Logs","Truck","0.0002","0.00041495","0","0"
"Illinois","New Hampshire","Logs","Truck","0.0004","0.00051223","0","0"
"Illinois","New Jersey","Logs","Truck","0.0043","0.00380886","0.0001","0.0001"
"Illinois","New Mexico","Logs","Truck","0.0005","0.00059884","0","0"
"Illinois","New York","Logs","Truck","0.0102","0.00820194","0.0004","0.0004"
"Illinois","North Carolina","Logs","Truck","0.0097","0.00787707","0.0003","0.0003"
"Illinois","North Dakota","Logs","Truck","0.0009","0.00079315","0","0"
"Illinois","Ohio","Logs","Truck","1.3979","0.48118324","8.9138","8.4494"
"Illinois","Oklahoma","Logs","Truck","0.0075","0.00448153","0.0003","0.0003"
"Illinois","Oregon","Logs","Truck","0","0","0","0"
"Illinois","Pennsylvania","Logs","Truck","0.648","0.48041289","0.4793","0.4542"
"Illinois","Rhode Island","Logs","Truck","0.0001","7.617E-05","0","0"
"Illinois","South Carolina","Logs","Truck","0.0042","0.00342557","0.0002","0.0002"
"Illinois","South Dakota","Logs","Truck","0.0024","0.00165697","0","0"
"Illinois","Tennessee","Logs","Truck","0.0938","0.04221069","0.0057","0.0055"
"Illinois","Texas","Logs","Truck","0.0118","0.01061676","0.0004","0.0004"
"Illinois","Utah","Logs","Truck","0.0002","0.00020357","0","0"
"Illinois","Vermont","Logs","Truck","0.0001","6.398E-05","0","0"
"Illinois","Virginia","Logs","Truck","0.0093","0.00719298","0.0002","0.0002"
"Illinois","Washington","Logs","Truck","0","0","0","0"
"Illinois","West Virginia","Logs","Truck","0.0062","0.00336168","0.0002","0.0002"
"Illinois","Wisconsin","Logs","Truck","12.4257","2.42905368","1.8941","1.7957"
"Illinois","Wyoming","Logs","Truck","0.0002","0.00027961","0","0"
"Indiana","Alabama","Logs","Truck","0.0075","0.00400521","0.0003","0.0003"
"Indiana","Arizona","Logs","Truck","0","0","0","0"
"Indiana","Arkansas","Logs","Truck","0.0022","0.00131265","0.0001","0.0001"
"Indiana","California","Logs","Truck","0","0","0","0"
"Indiana","Colorado","Logs","Truck","0.0004","0.00045656","0","0"
"Indiana","Connecticut","Logs","Truck","0.0006","0.00042966","0","0"
"Indiana","Delaware","Logs","Truck","0.0008","0.00056468","0","0"
"Indiana","Washington DC","Logs","Truck","0.0007","0.0004365","0","0"
"Indiana","Florida","Logs","Truck","0.0027","0.00287587","0","0"
"Indiana","Georgia","Logs","Truck","0.0087","0.00533522","0.0006","0.0005"
"Indiana","Idaho","Logs","Truck","0","0","0","0"
"Indiana","Illinois","Logs","Truck","21.2733","3.03382912","9.1234","8.6481"
"Indiana","Indiana","Logs","Truck","3037.9614","278.81099296","181.8196","172.3489"
"Indiana","Iowa","Logs","Truck","11.2422","5.20088036","8.3698","7.9338"
"Indiana","Kansas","Logs","Truck","0.0026","0.0015096","0","0"
"Indiana","Kentucky","Logs","Truck","24.7","4.99478195","9.6073","9.1069"
"Indiana","Louisiana","Logs","Truck","0.0006","0.00049625","0","0"
"Indiana","Maine","Logs","Truck","0","0","0","0"
"Indiana","Maryland","Logs","Truck","0.0051","0.00317018","0.0002","0.0002"
"Indiana","Massachusetts","Logs","Truck","0.0009","0.00086331","0","0"
"Indiana","Michigan","Logs","Truck","13.6238","4.08067658","19.8798","18.8442"
"Indiana","Minnesota","Logs","Truck","0.0056","0.00323173","0.0001","0.0001"
"Indiana","Mississippi","Logs","Truck","0.0019","0.00124298","0.0001","0.0001"
"Indiana","Missouri","Logs","Truck","11.2764","3.41760806","9.5577","9.0599"
"Indiana","Montana","Logs","Truck","0","0","0","0"
"Indiana","Nebraska","Logs","Truck","0.0019","0.00124238","0","0"
"Indiana","Nevada","Logs","Truck","0","0","0","0"
"Indiana","New Hampshire","Logs","Truck","0.0002","0.00022721","0","0"
"Indiana","New Jersey","Logs","Truck","0.0035","0.00261371","0.0001","0.0001"
"Indiana","New Mexico","Logs","Truck","0","0","0","0"
"Indiana","New York","Logs","Truck","0.0074","0.00496764","0.0002","0.0002"
"Indiana","North Carolina","Logs","Truck","0.0092","0.00579967","0.0003","0.0003"
"Indiana","North Dakota","Logs","Truck","0","0","0","0"
"Indiana","Ohio","Logs","Truck","6.2752","1.34362729","4.9531","4.6951"
"Indiana","Oklahoma","Logs","Truck","0.0007","0.00051344","0","0"
"Indiana","Oregon","Logs","Truck","0","0","0","0"
"Indiana","Pennsylvania","Logs","Truck","0.0183","0.00874297","0.0009","0.0009"
"Indiana","Rhode Island","Logs","Truck","0.0001","0.00013296","0","0"
"Indiana","South Carolina","Logs","Truck","0.005","0.00321005","0","0"
"Indiana","South Dakota","Logs","Truck","0.0002","0.00021555","0","0"
"Indiana","Tennessee","Logs","Truck","3.4108","1.37977201","2.3911","2.2667"
"Indiana","Texas","Logs","Truck","0.0021","0.00236773","0","0"
"Indiana","Utah","Logs","Truck","0","0","0","0"
"Indiana","Vermont","Logs","Truck","0.0001","0.00011175","0","0"
"Indiana","Virginia","Logs","Truck","0.0085","0.00527108","0.0002","0.0002"
"Indiana","Washington","Logs","Truck","0","0","0","0"
"Indiana","West Virginia","Logs","Truck","3.3604","1.28633873","1.1969","1.1346"
"Indiana","Wisconsin","Logs","Truck","11.3335","4.52483952","5.973","5.6618"
"Indiana","Wyoming","Logs","Truck","0","0","0","0"
"Iowa","Alabama","Logs","Truck","0.0006","0.00049916","0","0"
"Iowa","Arizona","Logs","Truck","0.0001","0.00010851","0","0"
"Iowa","Arkansas","Logs","Truck","0.0045","0.00266476","0.0002","0.0002"
"Iowa","California","Logs","Truck","0.0006","0.00132895","0","0"
"Iowa","Colorado","Logs","Truck","0.004","0.00312659","0.0002","0.0002"
"Iowa","Connecticut","Logs","Truck","0.0002","0.00013482","0","0"
"Iowa","Delaware","Logs","Truck","0.0001","7.116E-05","0","0"
"Iowa","Washington DC","Logs","Truck","0.0002","0.0002199","0","0"
"Iowa","Florida","Logs","Truck","0.0018","0.00267267","0","0"
"Iowa","Georgia","Logs","Truck","0.0025","0.0023561","0.0001","0.0001"
"Iowa","Idaho","Logs","Truck","0.0002","0.00030723","0","0"
"Iowa","Illinois","Logs","Truck","19.9179","6.1993662","1.2327","1.1686"
"Iowa","Indiana","Logs","Truck","0.0408","0.01799358","0.0026","0.0024"
"Iowa","Iowa","Logs","Truck","321.8928","31.44671445","19.1409","18.1439"
"Iowa","Kansas","Logs","Truck","0.0825","0.02828962","0.0052","0.0049"
"Iowa","Kentucky","Logs","Truck","0.0052","0.0032387","0.0003","0.0003"
"Iowa","Louisiana","Logs","Truck","0.001","0.00103067","0","0"
"Iowa","Maine","Logs","Truck","0","0","0","0"
"Iowa","Maryland","Logs","Truck","0.0012","0.00123456","0","0"
"Iowa","Massachusetts","Logs","Truck","0.0008","0.00107576","0","0"
"Iowa","Michigan","Logs","Truck","0.0178","0.00992279","0.0009","0.0008"
"Iowa","Minnesota","Logs","Truck","0.9633","0.27648172","0.0596","0.0565"
"Iowa","Mississippi","Logs","Truck","0.0011","0.00092822","0.0001","0.0001"
"Iowa","Missouri","Logs","Truck","0.3118","0.10570767","0.0194","0.0183"
"Iowa","Montana","Logs","Truck","0.0002","0.00029261","0","0"
"Iowa","Nebraska","Logs","Truck","11.2767","3.03020222","0.6927","0.6567"
"Iowa","Nevada","Logs","Truck","0.0003","0.00043944","0","0"
"Iowa","New Hampshire","Logs","Truck","0.0002","0.00031402","0","0"
"Iowa","New Jersey","Logs","Truck","0.0008","0.00089971","0","0"
"Iowa","New Mexico","Logs","Truck","0.0005","0.00055798","0","0"
"Iowa","New York","Logs","Truck","0.0029","0.00303827","0.0001","0.0001"
"Iowa","North Carolina","Logs","Truck","0.0021","0.00212523","0","0"
"Iowa","North Dakota","Logs","Truck","0.0025","0.00147884","0.0001","0.0001"
"Iowa","Ohio","Logs","Truck","0.0135","0.00845705","0.0007","0.0007"
"Iowa","Oklahoma","Logs","Truck","0.0063","0.00367164","0.0004","0.0004"
"Iowa","Oregon","Logs","Truck","0","0","0","0"
"Iowa","Pennsylvania","Logs","Truck","0.0024","0.00225391","0.0002","0.0002"
"Iowa","Rhode Island","Logs","Truck","0","6.137E-05","0","0"
"Iowa","South Carolina","Logs","Truck","0.0016","0.00178855","0","0"
"Iowa","South Dakota","Logs","Truck","0.4199","0.17346279","0.026","0.0247"
"Iowa","Tennessee","Logs","Truck","0.0048","0.00342705","0.0003","0.0003"
"Iowa","Texas","Logs","Truck","0.0075","0.00679187","0.0004","0.0004"
"Iowa","Utah","Logs","Truck","0.0002","0.00022702","0","0"
"Iowa","Vermont","Logs","Truck","0","0","0","0"
"Iowa","Virginia","Logs","Truck","0.0018","0.0017846","0","0"
"Iowa","Washington","Logs","Truck","0.0004","0.00087292","0","0"
"Iowa","West Virginia","Logs","Truck","0.0007","0.00059806","0","0"
"Iowa","Wisconsin","Logs","Truck","0.4827","0.15577997","0.0298","0.0283"
"Iowa","Wyoming","Logs","Truck","0.0007","0.00063804","0","0"
"Kansas","Alabama","Logs","Truck","225.0369","170.62711725","71.9034","68.158"
"Kansas","Arizona","Logs","Truck","0.0033","0.0035997","0.0001","0.0001"
"Kansas","Arkansas","Logs","Truck","0.0605","0.02648499","0.0038","0.0036"
"Kansas","California","Logs","Truck","0.0038","0.00575066","0.0001","0.0001"
"Kansas","Colorado","Logs","Truck","0.1677","0.08750734","0.0103","0.0097"
"Kansas","Connecticut","Logs","Truck","0.0006","0.00085639","0","0"
"Kansas","Delaware","Logs","Truck","0.0003","0.00043087","0","0"
"Kansas","Washington DC","Logs","Truck","0.0002","0.00030106","0","0"
"Kansas","Florida","Logs","Truck","2.0241","2.53561563","1.4318","1.3573"
"Kansas","Georgia","Logs","Truck","63.9217","57.4378972","23.7386","22.5021"
"Kansas","Idaho","Logs","Truck","0.0007","0.00096536","0","0"
"Kansas","Illinois","Logs","Truck","0.0246","0.01459902","0.0014","0.0014"
"Kansas","Indiana","Logs","Truck","0.0095","0.0067051","0.0003","0.0003"
"Kansas","Iowa","Logs","Truck","0.0445","0.01894771","0.0027","0.0026"
"Kansas","Kansas","Logs","Truck","306.7117","22.24679987","18.2303","17.2806"
"Kansas","Kentucky","Logs","Truck","32.8252","19.32463053","12.0804","11.4512"
"Kansas","Louisiana","Logs","Truck","0.0041","0.00331101","0.0001","0.0001"
"Kansas","Maine","Logs","Truck","0","0","0","0"
"Kansas","Maryland","Logs","Truck","0.0019","0.00235625","0","0"
"Kansas","Massachusetts","Logs","Truck","0.0003","0.00054244","0","0"
"Kansas","Michigan","Logs","Truck","0.0047","0.00416701","0.0002","0.0002"
"Kansas","Minnesota","Logs","Truck","0.0125","0.00777244","0.0007","0.0007"
"Kansas","Mississippi","Logs","Truck","0.002","0.00151619","0.0001","0.0001"
"Kansas","Missouri","Logs","Truck","16.8467","1.30404842","2.1728","2.0597"
"Kansas","Montana","Logs","Truck","0.0005","0.00060515","0","0"
"Kansas","Nebraska","Logs","Truck","0.5298","0.14248175","0.0328","0.0311"
"Kansas","Nevada","Logs","Truck","0.0014","0.00181305","0","0"
"Kansas","New Hampshire","Logs","Truck","0","0","0","0"
"Kansas","New Jersey","Logs","Truck","0.0012","0.00168375","0","0"
"Kansas","New Mexico","Logs","Truck","0.0069","0.00448691","0.0005","0.0005"
"Kansas","New York","Logs","Truck","53.6965","63.1272774","17.9764","17.04"
"Kansas","North Carolina","Logs","Truck","267.5271","282.30906608","62.8984","59.6221"
"Kansas","North Dakota","Logs","Truck","0.0017","0.0013047","0","0"
"Kansas","Ohio","Logs","Truck","1.1307","0.85001039","0.5977","0.5666"
"Kansas","Oklahoma","Logs","Truck","1.8862","0.45415529","1.2427","1.178"
"Kansas","Oregon","Logs","Truck","0.0003","0.0006745","0","0"
"Kansas","Pennsylvania","Logs","Truck","62.2974","62.57384814","26.5258","25.1442"
"Kansas","Rhode Island","Logs","Truck","0","0","0","0"
"Kansas","South Carolina","Logs","Truck","0.0014","0.00172287","0","0"
"Kansas","South Dakota","Logs","Truck","0.0058","0.0029722","0.0004","0.0003"
"Kansas","Tennessee","Logs","Truck","16.7805","9.9321863","5.9361","5.6269"
"Kansas","Texas","Logs","Truck","0.1153","0.06042117","0.007","0.0066"
"Kansas","Utah","Logs","Truck","0.0023","0.00239203","0.0001","0.0001"
"Kansas","Vermont","Logs","Truck","0","0","0","0"
"Kansas","Virginia","Logs","Truck","40.4524","39.77888634","12.8235","12.1556"
"Kansas","Washington","Logs","Truck","0.0002","0.00040543","0","0"
"Kansas","West Virginia","Logs","Truck","4.5646","3.80357143","1.1527","1.0927"
"Kansas","Wisconsin","Logs","Truck","0.0064","0.00460783","0.0003","0.0003"
