"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Colorado","New Hampshire","Other ag prods.","Truck","0.0001","0.00020231","0.0001"
"Colorado","New Jersey","Other ag prods.","Truck","0.1372","0.24983325","0.0827"
"Colorado","New Mexico","Other ag prods.","Truck","26.4088","11.75909372","17.008"
"Colorado","New York","Other ag prods.","Truck","1.8305","3.33361595","1.9908"
"Colorado","North Carolina","Other ag prods.","Truck","24.2321","41.41431836","6.8956"
"Colorado","North Dakota","Other ag prods.","Truck","0.3018","0.27818353","0.0832"
"Colorado","Ohio","Other ag prods.","Truck","1.03","1.40306025","0.9892"
"Colorado","Oklahoma","Other ag prods.","Truck","59.3198","43.32532534","20.4923"
"Colorado","Oregon","Other ag prods.","Truck","1.0042","1.26585764","0.211"
"Colorado","Pennsylvania","Other ag prods.","Truck","12.7685","21.12438117","3.7686"
"Colorado","Rhode Island","Other ag prods.","Truck","0.0001","0.00020114","0.0001"
"Colorado","South Carolina","Other ag prods.","Truck","5.1408","8.10968905","1.9152"
"Colorado","South Dakota","Other ag prods.","Truck","0.0124","0.0085868","0.0064"
"Colorado","Tennessee","Other ag prods.","Truck","29.8759","37.06772541","13.4715"
"Colorado","Texas","Other ag prods.","Truck","381.8923","327.12504828","137.5399"
"Colorado","Utah","Other ag prods.","Truck","79.2127","42.12459577","62.1581"
"Colorado","Vermont","Other ag prods.","Truck","0.0001","0.00019892","0"
"Colorado","Virginia","Other ag prods.","Truck","22.6499","38.92052498","7.1695"
"Colorado","Washington","Other ag prods.","Truck","0.4158","0.50253446","0.0482"
"Colorado","West Virginia","Other ag prods.","Truck","0.0006","0.00090034","0.0003"
"Colorado","Wisconsin","Other ag prods.","Truck","7.983","8.8100458","4.0396"
"Colorado","Wyoming","Other ag prods.","Truck","21.8316","7.61882849","31.0683"
"Connecticut","Alabama","Other ag prods.","Truck","0.0763","0.08501632","2.4763"
"Connecticut","Arizona","Other ag prods.","Truck","0","0","0"
"Connecticut","Arkansas","Other ag prods.","Truck","0","0","0"
"Connecticut","California","Other ag prods.","Truck","0","0","0"
"Connecticut","Colorado","Other ag prods.","Truck","0","0","0"
"Connecticut","Connecticut","Other ag prods.","Truck","754.7101","21.34734333","479.7643"
"Connecticut","Delaware","Other ag prods.","Truck","0.0158","0.00356195","0.0083"
"Connecticut","Washington DC","Other ag prods.","Truck","0.0044","0.00138771","0.0023"
"Connecticut","Florida","Other ag prods.","Truck","1.7861","2.13255875","7.7089"
"Connecticut","Georgia","Other ag prods.","Truck","0.0004","0.00039032","0.0001"
