"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 1997","Total Ton-Mile in 1997","Total M$ in 1997"
"Kentucky","South Dakota","Truck","89.6215","88.65816597","30.0491"
"Kentucky","Tennessee","Truck","9085.8046","1988.63927154","9413.8896"
"Kentucky","Texas","Truck","1092.7708","1019.74846099","3762.6933"
"Kentucky","Utah","Truck","74.0288","121.28541735","397.6517"
"Kentucky","Vermont","Truck","166.8911","153.88933591","33.8685"
"Kentucky","Virginia","Truck","728.2734","389.66302176","2414.4572"
"Kentucky","Washington","Truck","133.0209","312.31712235","856.9608"
"Kentucky","West Virginia","Truck","2362.5444","759.51686784","1330.8436"
"Kentucky","Wisconsin","Truck","433.9372","243.92527563","1342.7302"
"Kentucky","Wyoming","Truck","108.7415","150.48915057","13.1662"
"Louisiana","Alabama","Truck","1972.7001","737.82532958","1656.0189"
"Louisiana","Alaska","Truck","12.4586","53.28373908","0.9058"
"Louisiana","Arizona","Truck","88.7575","123.01167339","211.6954"
"Louisiana","Arkansas","Truck","5532.4237","1927.28906590","2297.6942"
"Louisiana","California","Truck","967.5652","1755.10354711","1230.1280"
"Louisiana","Colorado","Truck","187.0801","222.84884706","180.8531"
"Louisiana","Connecticut","Truck","53.2518","78.66277087","110.0540"
"Louisiana","Delaware","Truck","6.1940","7.84358001","27.0376"
"Louisiana","Washington DC","Truck","84.9803","97.88307089","17.0684"
"Louisiana","Florida","Truck","1456.2772","1179.76195602","1256.7311"
"Louisiana","Georgia","Truck","1117.7949","650.31536615","1490.1002"
"Louisiana","Idaho","Truck","20.2989","41.07756195","4.2417"
"Louisiana","Illinois","Truck","940.9743","828.83550593","1044.5254"
"Louisiana","Indiana","Truck","451.3461","399.39357184","503.7567"
"Louisiana","Iowa","Truck","156.4449","147.43404978","406.1406"
"Louisiana","Kansas","Truck","254.8504","172.39379421","250.5469"
"Louisiana","Kentucky","Truck","401.8522","307.29134635","630.7713"
"Louisiana","Louisiana","Truck","143090.4003","14792.02693130","65344.4350"
"Louisiana","Maine","Truck","112.2031","191.29376931","16.3143"
"Louisiana","Maryland","Truck","85.2274","100.81918111","147.4872"
"Louisiana","Massachusetts","Truck","122.3446","193.88403042","250.1041"
"Louisiana","Michigan","Truck","156.3305","173.86113470","355.0725"
"Louisiana","Minnesota","Truck","149.3146","164.63939399","269.9054"
"Louisiana","Mississippi","Truck","11227.9955","2780.88043776","5662.8149"
"Louisiana","Missouri","Truck","441.8244","281.11691476","659.9442"
"Louisiana","Montana","Truck","0.8206","1.71374246","0.9916"
"Louisiana","Nebraska","Truck","77.8051","70.65134361","109.0064"
"Louisiana","Nevada","Truck","5.3149","9.49488512","18.5395"
"Louisiana","New Hampshire","Truck","12.1206","19.97745585","27.9726"
"Louisiana","New Jersey","Truck","275.9609","380.25500668","364.4654"
"Louisiana","New Mexico","Truck","170.5986","172.99363911","84.2666"
"Louisiana","New York","Truck","149.7999","207.11813758","637.6280"
"Louisiana","North Carolina","Truck","368.6031","334.80791918","519.5611"
"Louisiana","North Dakota","Truck","4.8719","7.04108857","4.3649"
"Louisiana","Ohio","Truck","692.4714","675.95647178","916.9188"
"Louisiana","Oklahoma","Truck","960.8073","541.70659941","821.6674"
"Louisiana","Oregon","Truck","46.9023","118.19305166","62.9090"
"Louisiana","Pennsylvania","Truck","336.5010","404.66485015","586.2997"
"Louisiana","Rhode Island","Truck","249.8245","390.75103944","16.7061"
"Louisiana","South Carolina","Truck","467.5110","351.34078996","644.2727"
"Louisiana","South Dakota","Truck","75.6736","85.78265483","5.5285"
"Louisiana","Tennessee","Truck","862.2181","440.32704846","1439.6887"
"Louisiana","Texas","Truck","15942.5430","5688.03512106","11465.9019"
"Louisiana","Utah","Truck","116.0321","184.32078281","101.8217"
"Louisiana","Vermont","Truck","34.8128","56.74192530","70.2384"
"Louisiana","Virginia","Truck","220.1286","226.46541854","454.9256"
"Louisiana","Washington","Truck","34.8896","87.92485957","113.4756"
"Louisiana","West Virginia","Truck","53.6859","53.20561297","74.8616"
"Louisiana","Wisconsin","Truck","221.5341","231.02559391","322.2749"
"Louisiana","Wyoming","Truck","223.4144","343.23013424","6.7604"
"Maine","Alabama","Truck","21.3000","29.58042741","42.1089"
"Maine","Alaska","Truck","0.5308","2.47821755","1.1299"
"Maine","Arizona","Truck","4.0838","11.58122818","28.0383"
"Maine","Arkansas","Truck","30.5939","51.12769900","68.3053"
"Maine","California","Truck","82.0377","263.68875968","320.2755"
"Maine","Colorado","Truck","2.5075","5.45481970","24.2170"
"Maine","Connecticut","Truck","494.2327","147.13486600","892.8450"
"Maine","Delaware","Truck","19.7560","10.53152613","31.1068"
"Maine","Washington DC","Truck","78.8515","46.56398891","250.4824"
"Maine","Florida","Truck","63.1552","95.63206283","239.2113"
"Maine","Georgia","Truck","76.3460","98.90480997","149.5883"
"Maine","Idaho","Truck","1.6937","4.74037622","37.7264"
"Maine","Illinois","Truck","155.6963","199.51291537","483.7216"
"Maine","Indiana","Truck","84.7995","93.90059009","223.1671"
"Maine","Iowa","Truck","61.8867","91.42964291","121.2771"
"Maine","Kansas","Truck","17.7679","30.23647737","32.9296"
"Maine","Kentucky","Truck","55.0995","63.42292634","151.7171"
"Maine","Louisiana","Truck","62.8488","109.03477904","219.6680"
"Maine","Maine","Truck","44404.5124","3757.54470772","16295.0703"
"Maine","Maryland","Truck","115.8081","72.93043555","142.5430"
"Maine","Massachusetts","Truck","3407.3458","705.58125136","4802.4216"
"Maine","Michigan","Truck","60.7814","65.82491135","261.3784"
"Maine","Minnesota","Truck","137.7521","223.56658792","232.4358"
"Maine","Mississippi","Truck","27.4087","43.49723867","79.3087"
"Maine","Missouri","Truck","27.5893","41.42841333","96.1967"
"Maine","Montana","Truck","0.3795","0.98880297","2.1235"
"Maine","Nebraska","Truck","20.7669","34.65865492","99.8290"
"Maine","Nevada","Truck","1.4545","4.31270038","35.7878"
"Maine","New Hampshire","Truck","1810.0756","313.66627182","1820.2434"
"Maine","New Jersey","Truck","239.2816","113.32326674","578.6353"
"Maine","New Mexico","Truck","4.9354","11.90662502","14.6999"
"Maine","New York","Truck","1655.5900","758.84920065","1898.5999"
"Maine","North Carolina","Truck","195.9588","194.67472722","327.4568"
"Maine","North Dakota","Truck","1.0848","2.11934892","2.5453"
"Maine","Ohio","Truck","174.7640","161.81485656","436.7275"
"Maine","Oklahoma","Truck","21.9359","40.27786310","44.8219"
"Maine","Oregon","Truck","420.2624","1394.95696232","213.1252"
"Maine","Pennsylvania","Truck","435.8329","266.57886936","735.3303"
"Maine","Rhode Island","Truck","295.1885","74.05187074","290.1423"
"Maine","South Carolina","Truck","20.4592","22.93065958","106.7228"
"Maine","South Dakota","Truck","3.2772","6.02235721","1.7131"
"Maine","Tennessee","Truck","120.7444","160.00136813","213.0974"
"Maine","Texas","Truck","88.7610","184.79610982","335.9056"
"Maine","Utah","Truck","10.5556","27.04817089","4.6032"
"Maine","Vermont","Truck","448.0659","114.23621601","489.7912"
"Maine","Virginia","Truck","101.5736","76.48512897","122.0525"
"Maine","Washington","Truck","4.5942","14.72580747","38.6890"
"Maine","West Virginia","Truck","6.1949","5.35342668","7.0228"
"Maine","Wisconsin","Truck","137.4437","182.94537442","301.3875"
"Maine","Wyoming","Truck","6.0649","14.06250875","1.4773"
"Maryland","Alabama","Truck","43.9059","35.25246389","171.0259"
"Maryland","Alaska","Truck","1.0325","4.38711606","0.3004"
"Maryland","Arizona","Truck","3.0244","7.02590618","120.4201"
"Maryland","Arkansas","Truck","29.6790","31.88442899","47.2429"
"Maryland","California","Truck","109.7652","299.82335560","1358.6728"
"Maryland","Colorado","Truck","77.0315","129.00244384","162.6190"
"Maryland","Connecticut","Truck","274.5285","81.74506848","516.5551"
"Maryland","Delaware","Truck","6416.6672","700.03017334","2928.3902"
"Maryland","Washington DC","Truck","4976.0540","186.88831164","5733.5528"
"Maryland","Florida","Truck","277.5761","260.82375428","666.5342"
"Maryland","Georgia","Truck","214.1920","142.27360037","729.9843"
"Maryland","Idaho","Truck","0.6138","1.44350845","2.9933"
"Maryland","Illinois","Truck","432.6400","324.47128225","1344.2673"
"Maryland","Indiana","Truck","238.1952","151.88652123","523.1370"
"Maryland","Iowa","Truck","238.9795","241.18126467","370.6400"
"Maryland","Kansas","Truck","209.5099","242.03525386","379.9374"
"Maryland","Kentucky","Truck","197.3495","117.11567603","562.0673"
"Maryland","Louisiana","Truck","16.8673","19.49914330","66.1513"
"Maryland","Maine","Truck","41.8818","24.15378269","182.0964"
"Maryland","Maryland","Truck","113905.9256","4908.97262296","61178.9085"
"Maryland","Massachusetts","Truck","438.1812","186.10347126","1155.0470"
"Maryland","Michigan","Truck","237.0370","146.15863657","517.6594"
"Maryland","Minnesota","Truck","57.3291","64.43176958","179.1117"
"Maryland","Mississippi","Truck","18.8809","18.41672603","80.3582"
"Maryland","Missouri","Truck","117.8212","109.60839034","541.3468"
"Maryland","Montana","Truck","30.9853","65.86330266","1.8860"
"Maryland","Nebraska","Truck","19.5479","23.88974205","72.0251"
"Maryland","Nevada","Truck","244.9694","612.85379589","151.7473"
"Maryland","New Hampshire","Truck","65.8328","29.82584931","150.0262"
"Maryland","New Jersey","Truck","3048.3048","531.26472051","4247.7261"
"Maryland","New Mexico","Truck","5.6500","10.66473998","3.5896"
"Maryland","New York","Truck","2877.4185","770.59965273","3862.7121"
"Maryland","North Carolina","Truck","908.9020","337.85032120","1126.1825"
"Maryland","North Dakota","Truck","1.0286","1.52463635","0.8519"
"Maryland","Ohio","Truck","666.5043","268.25061034","1118.7874"
"Maryland","Oklahoma","Truck","17.9697","23.47333539","64.2138"
"Maryland","Oregon","Truck","15.3099","43.38787311","58.1718"
"Maryland","Pennsylvania","Truck","12109.8857","1983.12296156","11845.1632"
"Maryland","Rhode Island","Truck","755.4890","312.97939556","69.3620"
"Maryland","South Carolina","Truck","185.5323","94.98127580","910.2399"
"Maryland","South Dakota","Truck","0.8530","1.18162633","8.7174"
"Maryland","Tennessee","Truck","131.5869","86.23643583","486.5801"
"Maryland","Texas","Truck","219.1407","322.64109231","737.1429"
"Maryland","Utah","Truck","62.7895","132.35682053","41.7631"
"Maryland","Vermont","Truck","9.0565","4.33116181","23.1054"
"Maryland","Virginia","Truck","14970.2005","1863.54912638","16549.4433"
"Maryland","Washington","Truck","4.7385","13.11006261","32.2998"
"Maryland","West Virginia","Truck","5005.5203","1337.96212396","1203.6965"
"Maryland","Wisconsin","Truck","314.8103","274.92257265","504.1461"
"Maryland","Wyoming","Truck","3.7002","6.85176662","1.1477"
"Massachusetts","Alabama","Truck","42.8149","52.12045161","114.8447"
"Massachusetts","Alaska","Truck","0.4385","1.97300573","1.6689"
"Massachusetts","Arizona","Truck","31.3999","83.63097297","234.7067"
"Massachusetts","Arkansas","Truck","37.1059","54.32617830","611.8074"
"Massachusetts","California","Truck","296.2147","894.75335613","2725.2950"
"Massachusetts","Colorado","Truck","47.8887","95.52793258","414.5140"
"Massachusetts","Connecticut","Truck","6461.5153","692.59856841","7340.2723"
"Massachusetts","Delaware","Truck","34.5886","11.36587933","221.0208"
"Massachusetts","Washington DC","Truck","1235.0076","508.98548823","567.8561"
"Massachusetts","Florida","Truck","152.9680","207.94374451","1182.5832"
"Massachusetts","Georgia","Truck","207.5227","227.71889191","1370.9021"
"Massachusetts","Idaho","Truck","3.8315","10.10830334","31.3155"
"Massachusetts","Illinois","Truck","351.4326","355.15644847","2463.4529"
"Massachusetts","Indiana","Truck","249.5476","236.91060364","1421.4363"
"Massachusetts","Iowa","Truck","57.6265","74.33263872","301.8075"
"Massachusetts","Kansas","Truck","18.5749","28.11533465","123.8377"
"Massachusetts","Kentucky","Truck","61.8113","59.45278444","426.9088"
"Massachusetts","Louisiana","Truck","14.7460","23.21706330","158.6313"
"Massachusetts","Maine","Truck","1620.0919","320.41795206","2269.6104"
"Massachusetts","Maryland","Truck","270.6110","109.79176246","940.5181"
"Massachusetts","Massachusetts","Truck","113472.6859","5119.87399216","86833.3222"
"Massachusetts","Michigan","Truck","257.5524","229.76705794","1210.4041"
"Massachusetts","Minnesota","Truck","124.9140","176.37464152","590.7118"
"Massachusetts","Mississippi","Truck","30.3495","42.35530100","256.4628"
"Massachusetts","Missouri","Truck","83.0669","105.38693408","560.7476"
"Massachusetts","Montana","Truck","0.3728","0.88995826","8.5719"
"Massachusetts","Nebraska","Truck","14.9942","22.20422686","126.9715"
"Massachusetts","Nevada","Truck","14.6290","41.04560290","105.0744"
"Massachusetts","New Hampshire","Truck","6240.7660","538.63364009","4935.4918"
"Massachusetts","New Jersey","Truck","1840.4861","434.57012507","4517.5130"
"Massachusetts","New Mexico","Truck","3.1230","6.96648900","54.2769"
"Massachusetts","New York","Truck","4776.8568","1025.66202164","11931.3384"
"Massachusetts","North Carolina","Truck","208.5037","168.71702662","1323.5433"
"Massachusetts","North Dakota","Truck","0.9746","1.71734209","28.5905"
"Massachusetts","Ohio","Truck","494.6176","344.61733000","2309.4232"
"Massachusetts","Oklahoma","Truck","15.0978","24.94488892","158.0383"
"Massachusetts","Oregon","Truck","27.5991","85.83459226","356.4254"
"Massachusetts","Pennsylvania","Truck","1334.3851","485.79544865","3753.7419"
"Massachusetts","Rhode Island","Truck","4436.6928","282.36892082","5069.3420"
"Massachusetts","South Carolina","Truck","81.9701","77.03091139","602.5616"
"Massachusetts","South Dakota","Truck","4.5492","7.38636311","6.4460"
"Massachusetts","Tennessee","Truck","121.6221","133.72619129","1100.5789"
"Massachusetts","Texas","Truck","188.3785","351.60649670","2359.7200"
"Massachusetts","Utah","Truck","17.9894","42.85064180","200.0978"
"Massachusetts","Vermont","Truck","1255.9531","229.99403478","1111.3693"
"Massachusetts","Virginia","Truck","723.2260","388.47826909","1615.5820"
"Massachusetts","Washington","Truck","24.7851","75.47979002","196.7141"
"Massachusetts","West Virginia","Truck","16.2450","11.28510887","87.5511"
"Massachusetts","Wisconsin","Truck","103.7685","119.41340752","750.3106"
"Massachusetts","Wyoming","Truck","2.8346","5.95275486","20.6527"
"Michigan","Alabama","Truck","698.9822","542.42156714","993.3534"
"Michigan","Alaska","Truck","0.3500","1.27384747","0.8916"
"Michigan","Arizona","Truck","110.6951","223.55202290","795.9913"
"Michigan","Arkansas","Truck","252.4159","215.16149477","739.6893"
"Michigan","California","Truck","1100.2893","2495.00346282","4383.5547"
"Michigan","Colorado","Truck","291.5351","358.37866923","977.1040"
"Michigan","Connecticut","Truck","135.6977","106.84751344","643.1788"
"Michigan","Delaware","Truck","120.7854","80.70965296","578.4243"
"Michigan","Washington DC","Truck","20.1457","12.86374718","93.9507"
"Michigan","Florida","Truck","741.0214","910.93642569","2480.8549"
"Michigan","Georgia","Truck","940.2039","753.38659737","3487.4106"
"Michigan","Idaho","Truck","19.6618","36.20227284","81.6413"
"Michigan","Illinois","Truck","9666.7732","2676.54859310","14740.5577"
"Michigan","Indiana","Truck","13855.8545","3717.40457210","13119.1690"
"Michigan","Iowa","Truck","757.5793","416.38398666","1306.9118"
"Michigan","Kansas","Truck","326.8399","257.79159158","1404.6606"
"Michigan","Kentucky","Truck","1337.4388","549.92808666","4150.6235"
"Michigan","Louisiana","Truck","239.9707","266.07811476","675.7385"
"Michigan","Maine","Truck","98.4511","105.45184528","154.1990"
"Michigan","Maryland","Truck","482.8106","281.99191674","1302.8855"
"Michigan","Massachusetts","Truck","361.7933","323.07771970","1507.0054"
"Michigan","Michigan","Truck","327437.9551","22150.08963545","209589.8158"
"Michigan","Minnesota","Truck","1498.8918","1022.13519964","2607.9272"
"Michigan","Mississippi","Truck","222.0527","199.66312659","745.3922"
"Michigan","Missouri","Truck","1307.2059","810.23835598","5862.3384"
"Michigan","Montana","Truck","21.3903","36.20949122","227.2554"
"Michigan","Nebraska","Truck","162.1187","123.00403291","385.7770"
"Michigan","Nevada","Truck","48.4687","100.61903982","300.1361"
"Michigan","New Hampshire","Truck","125.8081","107.37829137","247.8039"
"Michigan","New Jersey","Truck","927.6182","649.43061190","3813.7457"
"Michigan","New Mexico","Truck","19.7284","31.22101526","115.5215"
"Michigan","New York","Truck","773.0223","463.35973130","2628.5971"
"Michigan","North Carolina","Truck","935.0066","679.83249022","2192.1057"
"Michigan","North Dakota","Truck","19.5924","19.39491510","40.2602"
"Michigan","Ohio","Truck","21104.1019","4678.30647237","27679.0980"
"Michigan","Oklahoma","Truck","419.6144","425.47558709","1346.3997"
"Michigan","Oregon","Truck","158.8848","375.51636105","565.3910"
"Michigan","Pennsylvania","Truck","2789.7179","1361.16017838","4780.9618"
"Michigan","Rhode Island","Truck","21.7860","18.59826711","137.2004"
"Michigan","South Carolina","Truck","441.6425","335.10434867","1200.4587"
"Michigan","South Dakota","Truck","57.2748","49.45280597","194.4913"
"Michigan","Tennessee","Truck","1152.7636","701.32338908","3461.2374"
"Michigan","Texas","Truck","1339.2394","1711.17934540","4952.1448"
"Michigan","Utah","Truck","161.3017","265.81586826","566.2549"
"Michigan","Vermont","Truck","43.9066","38.00013121","135.7352"
"Michigan","Virginia","Truck","563.7976","408.34496913","2190.1560"
"Michigan","Washington","Truck","327.2234","737.95053956","1062.1387"
"Michigan","West Virginia","Truck","364.4637","144.65941889","867.2564"
"Michigan","Wisconsin","Truck","6315.8094","2301.12038992","6509.6812"
"Michigan","Wyoming","Truck","317.6997","425.96799206","54.6686"
"Minnesota","Alabama","Truck","86.5508","98.22594440","432.3877"
"Minnesota","Alaska","Truck","1.2147","3.78922062","3.3564"
"Minnesota","Arizona","Truck","190.1425","338.02967558","533.6875"
"Minnesota","Arkansas","Truck","146.8702","118.69444413","483.5501"
"Minnesota","California","Truck","1329.0357","2590.15667092","4071.6880"
"Minnesota","Colorado","Truck","209.1734","192.08442257","864.0889"
"Minnesota","Connecticut","Truck","94.7428","125.74314871","252.5680"
"Minnesota","Delaware","Truck","5.7711","6.84804332","42.1541"
"Minnesota","Washington DC","Truck","15.0287","17.49905447","37.4327"
"Minnesota","Florida","Truck","222.4074","346.63230774","1316.9920"
"Minnesota","Georgia","Truck","467.2615","554.90430138","1548.5132"
"Minnesota","Idaho","Truck","48.0102","65.61631140","289.4553"
"Minnesota","Illinois","Truck","3431.4765","1703.60678340","6556.9867"
"Minnesota","Indiana","Truck","996.4738","514.31088194","1711.2412"
"Minnesota","Iowa","Truck","7820.0379","2349.39682794","6062.3058"
"Minnesota","Kansas","Truck","286.9147","161.29580031","843.8791"
"Minnesota","Kentucky","Truck","217.0533","176.25731502","804.5381"
"Minnesota","Louisiana","Truck","56.8898","69.53198048","222.8025"
"Minnesota","Maine","Truck","138.2851","217.92409128","372.2261"
"Minnesota","Maryland","Truck","191.4387","220.58963919","767.5912"
"Minnesota","Massachusetts","Truck","183.8263","264.30926372","1249.2020"
"Minnesota","Michigan","Truck","2091.7184","1388.52937496","1911.9591"
"Minnesota","Minnesota","Truck","197427.4691","16564.94119882","102859.3479"
"Minnesota","Mississippi","Truck","727.7856","743.44243991","245.0999"
"Minnesota","Missouri","Truck","658.9674","373.07835351","1431.5109"
"Minnesota","Montana","Truck","190.7014","190.06282352","291.8315"
"Minnesota","Nebraska","Truck","1100.5015","468.51154315","1686.4865"
"Minnesota","Nevada","Truck","47.0715","79.68620069","170.3687"
"Minnesota","New Hampshire","Truck","44.6990","62.72851267","228.0805"
"Minnesota","New Jersey","Truck","260.1031","324.26334509","1639.9423"
"Minnesota","New Mexico","Truck","35.6947","47.94422889","234.8665"
"Minnesota","New York","Truck","349.4263","408.84368362","1465.7122"
"Minnesota","North Carolina","Truck","1357.0420","1620.72516647","1280.5482"
"Minnesota","North Dakota","Truck","8861.9814","3110.75701377","3047.0526"
"Minnesota","Ohio","Truck","1711.6996","1330.09533329","2729.8281"
"Minnesota","Oklahoma","Truck","121.2021","96.53691222","455.3449"
"Minnesota","Oregon","Truck","92.5770","160.82467054","466.2291"
"Minnesota","Pennsylvania","Truck","556.3057","533.15661543","2251.9260"
"Minnesota","Rhode Island","Truck","932.5016","1297.37432343","92.2042"
"Minnesota","South Carolina","Truck","119.8948","145.32940787","491.0919"
"Minnesota","South Dakota","Truck","1874.8984","600.97079213","2346.6397"
"Minnesota","Tennessee","Truck","426.7166","376.08265280","1234.0460"
"Minnesota","Texas","Truck","792.4263","898.43100564","3292.2759"
"Minnesota","Utah","Truck","159.9825","210.16252800","556.9981"
"Minnesota","Vermont","Truck","17.7939","24.62559427","189.0940"
"Minnesota","Virginia","Truck","232.3428","278.00090465","832.9521"
"Minnesota","Washington","Truck","228.8332","374.59550679","887.2716"
"Minnesota","West Virginia","Truck","31.4235","30.23402984","95.8960"
"Minnesota","Wisconsin","Truck","12733.2716","4032.16137801","10715.9527"
"Minnesota","Wyoming","Truck","11.0456","9.80288269","38.2521"
"Mississippi","Alabama","Truck","5705.6122","1318.96508570","4228.8731"
"Mississippi","Alaska","Truck","2.3452","9.73225476","0.9688"
"Mississippi","Arizona","Truck","87.5046","130.08558271","284.7203"
"Mississippi","Arkansas","Truck","2597.0053","850.77801113","2795.8920"
"Mississippi","California","Truck","478.5214","976.93182033","1698.1520"
"Mississippi","Colorado","Truck","80.9280","100.85153992","266.9912"
"Mississippi","Connecticut","Truck","69.7354","88.79718913","197.7035"
"Mississippi","Delaware","Truck","15.5070","16.32260801","250.3341"
"Mississippi","Washington DC","Truck","338.7996","318.66796000","518.9167"
"Mississippi","Florida","Truck","879.6599","602.61366861","1788.7013"
"Mississippi","Georgia","Truck","1420.4973","577.98215544","2898.4393"
"Mississippi","Idaho","Truck","3.9772","8.01084779","189.2731"
"Mississippi","Illinois","Truck","639.6515","392.82346825","1378.3142"
"Mississippi","Indiana","Truck","411.8913","279.65019248","1007.2946"
"Mississippi","Iowa","Truck","109.0434","87.58646785","237.7987"
"Mississippi","Kansas","Truck","202.9052","141.28721218","356.9863"
"Mississippi","Kentucky","Truck","424.5422","227.20239219","702.0295"
"Mississippi","Louisiana","Truck","8148.9183","2004.28040175","6633.2721"
"Mississippi","Maine","Truck","2395.7731","3733.75559465","556.6981"
"Mississippi","Maryland","Truck","136.5567","133.12010677","345.0962"
"Mississippi","Massachusetts","Truck","80.8635","110.86456603","242.3175"
"Mississippi","Michigan","Truck","388.4329","348.12239835","1344.4063"
"Mississippi","Minnesota","Truck","111.6848","114.71533940","515.4668"
"Mississippi","Mississippi","Truck","86546.3321","8194.35614426","35764.7140"
"Mississippi","Missouri","Truck","532.7285","292.64905379","972.8148"
"Mississippi","Montana","Truck","8.6054","16.57014921","28.1690"
"Mississippi","Nebraska","Truck","71.8710","63.58148562","208.5383"
"Mississippi","Nevada","Truck","22.6637","43.08065446","81.6712"
"Mississippi","New Hampshire","Truck","60.0905","85.87080226","99.4190"
"Mississippi","New Jersey","Truck","265.9255","298.62287439","547.6561"
"Mississippi","New Mexico","Truck","34.2351","38.00451174","92.7039"
"Mississippi","New York","Truck","110.1898","130.86619622","395.2362"
"Mississippi","North Carolina","Truck","375.5491","257.73603410","1016.7101"
"Mississippi","North Dakota","Truck","4.4642","6.13401939","38.8302"
"Mississippi","Ohio","Truck","710.3875","527.52302284","2048.3922"
"Mississippi","Oklahoma","Truck","235.3539","137.32377480","526.9084"
"Mississippi","Oregon","Truck","70.8594","175.04563060","225.4969"
"Mississippi","Pennsylvania","Truck","328.7023","332.09021041","986.2471"
"Mississippi","Rhode Island","Truck","15.0135","20.46382591","52.8694"
"Mississippi","South Carolina","Truck","213.1647","117.57864166","464.2402"
"Mississippi","South Dakota","Truck","14.0474","15.79934957","51.4625"
"Mississippi","Tennessee","Truck","4873.2906","1527.02808890","5321.0035"
"Mississippi","Texas","Truck","1860.7158","1104.65144552","4949.9444"
"Mississippi","Utah","Truck","77.9929","129.89912143","326.9091"
"Mississippi","Vermont","Truck","6.2638","8.77683481","5.4641"
"Mississippi","Virginia","Truck","219.6567","191.73646784","565.7609"
"Mississippi","Washington","Truck","67.9865","168.18229930","223.4839"
"Mississippi","West Virginia","Truck","39.2030","30.72602910","133.4461"
"Mississippi","Wisconsin","Truck","217.0332","186.31877703","666.8904"
"Mississippi","Wyoming","Truck","0.9579","1.42902473","2.1978"
"Missouri","Alabama","Truck","358.7773","217.05629272","988.8637"
"Missouri","Alaska","Truck","1.5349","5.65313839","3.6490"
"Missouri","Arizona","Truck","216.9632","301.17527054","871.7165"
"Missouri","Arkansas","Truck","8336.5787","2400.92815783","5238.8504"
"Missouri","California","Truck","1246.7035","2224.34995126","4408.1878"
"Missouri","Colorado","Truck","367.2450","274.16238041","1558.8334"
"Missouri","Connecticut","Truck","59.9420","74.59003377","236.4356"
"Missouri","Delaware","Truck","31.7207","31.72421486","117.2690"
"Missouri","Washington DC","Truck","297.1682","307.14187039","61.4417"
"Missouri","Florida","Truck","676.1648","782.24009424","1756.2528"
"Missouri","Georgia","Truck","1420.1085","958.57087627","2340.4832"
"Missouri","Idaho","Truck","21.9272","33.55900697","109.0919"
"Missouri","Illinois","Truck","12314.0134","2689.50999721","13358.4346"
"Missouri","Indiana","Truck","2267.1860","903.19325734","4833.9321"
"Missouri","Iowa","Truck","4784.2378","1625.84087327","3835.0165"
"Missouri","Kansas","Truck","12777.6137","1655.98368635","11348.6759"
"Missouri","Kentucky","Truck","1565.8842","673.89814082","1898.9979"
"Missouri","Louisiana","Truck","363.7459","253.36058476","812.8840"
"Missouri","Maine","Truck","18.9927","28.34924110","6.9515"
"Missouri","Maryland","Truck","438.6932","387.05696982","668.8414"
"Missouri","Massachusetts","Truck","86.5383","104.38050827","560.8469"
"Missouri","Michigan","Truck","520.7947","334.55996825","1640.5173"
"Missouri","Minnesota","Truck","440.7386","242.96662772","1470.0640"
"Missouri","Mississippi","Truck","467.8107","241.87710121","1074.8574"
"Missouri","Missouri","Truck","185772.3383","14728.58313409","84791.0217"
"Missouri","Montana","Truck","18.2185","24.77725905","177.0719"
"Missouri","Nebraska","Truck","2052.2108","775.36077608","2441.9294"
"Missouri","Nevada","Truck","184.5485","289.41755288","191.7050"
"Missouri","New Hampshire","Truck","42.6126","57.80215039","125.3075"
"Missouri","New Jersey","Truck","419.6497","448.48891694","1220.9389"
"Missouri","New Mexico","Truck","43.0581","42.88603100","154.9340"
"Missouri","New York","Truck","362.4218","387.68466149","1247.4409"
"Missouri","North Carolina","Truck","306.6564","274.91203003","1348.2944"
"Missouri","North Dakota","Truck","43.6218","38.58116598","104.2383"
"Missouri","Ohio","Truck","1100.9339","651.85751405","2433.6432"
"Missouri","Oklahoma","Truck","1807.7550","652.40850723","2437.3723"
"Missouri","Oregon","Truck","155.1113","310.65098335","329.5400"
"Missouri","Pennsylvania","Truck","1307.4755","1203.30356944","2871.2697"
"Missouri","Rhode Island","Truck","6.1619","7.84205227","14.9016"
"Missouri","South Carolina","Truck","182.4240","149.75962199","835.7107"
"Missouri","South Dakota","Truck","61.1967","40.44433969","136.7080"
"Missouri","Tennessee","Truck","2996.2665","1283.99104143","3291.1002"
"Missouri","Texas","Truck","2560.7754","1841.07606926","5686.8573"
"Missouri","Utah","Truck","231.2697","276.78832747","741.6734"
"Missouri","Vermont","Truck","13.0310","16.57641423","124.1932"
"Missouri","Virginia","Truck","253.4696","232.43584888","690.1512"
"Missouri","Washington","Truck","177.5710","346.51117066","511.0887"
"Missouri","West Virginia","Truck","92.1113","68.96798710","332.0573"
"Missouri","Wisconsin","Truck","945.9213","471.84140531","2142.4099"
"Missouri","Wyoming","Truck","36.9279","37.54446548","148.5168"
"Montana","Alabama","Truck","6.1082","12.35584376","14.7191"
"Montana","Alaska","Truck","0.7169","1.81141837","0.6705"
"Montana","Arizona","Truck","30.3911","38.32231915","29.9045"
"Montana","Arkansas","Truck","13.2604","22.16239159","18.8161"
"Montana","California","Truck","260.7589","305.34611820","188.9803"
"Montana","Colorado","Truck","79.5376","63.81896851","61.7849"
