"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012" 
"Massachusetts","Illinois","Truck","493.7265","505.12991904","2013.1503","2018.5992"
"Massachusetts","Indiana","Truck","190.5458","174.73384652","1024.7681","1027.3907"
"Massachusetts","Iowa","Truck","54.382","69.83453621","474.3861","477.5208"
"Massachusetts","Kansas","Truck","32.4845","49.29103454","232.8938","233.979"
"Massachusetts","Kentucky","Truck","56.1105000000001","53.69664313","423.8221","426.2542"
"Massachusetts","Louisiana","Truck","37.0519","58.16761781","304.0308","306.258"
"Massachusetts","Maine","Truck","2104.4877","401.92530212","3908.2616","3918.0494"
"Massachusetts","Maryland","Truck","330.6885","137.32195003","1418.5968","1426.7268"
"Massachusetts","Massachusetts","Truck","149254.7167","6512.4893815","112200.2446","112410.7031"
"Massachusetts","Michigan","Truck","284.7413","248.75135932","1475.7631","1481.4255"
"Massachusetts","Minnesota","Truck","135.1814","191.04716025","678.6179","682.2738"
"Massachusetts","Mississippi","Truck","57.6773","78.60826972","271.9559","272.7502"
"Massachusetts","Missouri","Truck","90.9131","118.96420105","451.5821","453.2777"
"Massachusetts","Montana","Truck","4.7229","11.34754714","23.2694","23.3882"
"Massachusetts","Nebraska","Truck","17.0649","25.814761","237.4256","238.8049"
"Massachusetts","Nevada","Truck","36.2662","100.63486766","178.6298","179.9974"
"Massachusetts","New Hampshire","Truck","8511.7351","744.38754539","6839.3473","6844.9191"
"Massachusetts","New Jersey","Truck","1100.8458","259.42832497","3808.8494","3826.9533"
"Massachusetts","New Mexico","Truck","6.8868","15.4435626","42.9012","42.9904"
"Massachusetts","New York","Truck","3289.6389","750.40558212","9060.1851","9099.33369999999"
"Massachusetts","North Carolina","Truck","248.0949","195.26262822","2038.8814","2047.688"
"Massachusetts","North Dakota","Truck","7.2327","12.38093408","54.057","54.2299"
"Massachusetts","Ohio","Truck","385.233099999999","270.7930739","2209.9009","2217.7298"
"Massachusetts","Oklahoma","Truck","150.2729","251.33394493","266.4241","267.3408"
"Massachusetts","Oregon","Truck","51.6081","160.10465834","461.0473","463.3946"
"Massachusetts","Pennsylvania","Truck","1040.8556","377.02249423","4533.40860000001","4555.5479"
"Massachusetts","Rhode Island","Truck","4037.1374","248.44828427","5603.4629","5621.7566"
"Massachusetts","South Carolina","Truck","114.26","106.48994022","1345.5029","1353.8027"
"Massachusetts","South Dakota","Truck","2.3409","3.90418526","24.6027","24.5862"
"Massachusetts","Tennessee","Truck","192.1748","205.28144416","1564.1927","1569.7352"
"Massachusetts","Texas","Truck","268.5504","517.99285771","2300.947","2316.327"
"Massachusetts","Utah","Truck","41.8496","99.62832422","387.6238","388.9308"
"Massachusetts","Vermont","Truck","1394.3437","251.9817255","1398.5255","1405.6536"
"Massachusetts","Virginia","Truck","295.4984","160.32025977","1141.2376","1144.7191"
"Massachusetts","Washington","Truck","74.9935","227.808191","426.573","428.4173"
"Massachusetts","West Virginia","Truck","108.5226","74.62762708","137.7296","137.9013"
"Massachusetts","Wisconsin","Truck","157.3509","178.33401998","929.793699999999","935.435599999999"
"Massachusetts","Wyoming","Truck","1.8828","4.02562878","3.997","4.0012"
"Michigan","Alabama","Truck","1492.7015","1121.95761989","2245.515","2245.9426"
"Michigan","Alaska","Truck","31.4421","120.69540771","290.2787","290.2454"
"Michigan","Arizona","Truck","206.0901","414.05729568","1173.6906","1175.4872"
"Michigan","Arkansas","Truck","410.7072","344.57436562","996.889299999999","996.9022"
"Michigan","California","Truck","1242.1163","2830.28039904","6291.49180000001","6299.31020000001"
"Michigan","Colorado","Truck","309.6877","391.71150204","848.7242","850.818499999999"
"Michigan","Connecticut","Truck","596.5682","470.58931334","494.7114","495.9401"
"Michigan","Delaware","Truck","210.482","132.83784766","525.5107","525.1934"
"Michigan","Washington DC","Truck","10.1421","5.96363351","74.9237","75.1997"
"Michigan","Florida","Truck","651.3467","821.91841984","2424.3368","2435.8118"
"Michigan","Georgia","Truck","3514.29160000001","2625.21714887","3348.9135","3355.1656"
"Michigan","Idaho","Truck","28.1088","52.17777413","129.5067","130.5113"
"Michigan","Illinois","Truck","5679.6318","1702.44134938","14625.4608","14656.0357"
"Michigan","Indiana","Truck","8944.9863","2427.39298282","17362.4698","17376.9783"
"Michigan","Iowa","Truck","612.0009","327.03469909","1364.4245","1366.8349"
"Michigan","Kansas","Truck","389.0538","317.74609294","1514.1923","1516.7832"
"Michigan","Kentucky","Truck","1934.2146","795.46358362","6082.7234","6092.6752"
"Michigan","Louisiana","Truck","228.6779","255.76659555","720.312199999999","721.177899999999"
"Michigan","Maine","Truck","80.0779","84.35243946","375.5113","374.5718"
"Michigan","Maryland","Truck","460.396","278.1611499","1820.8603","1826.7595"
"Michigan","Massachusetts","Truck","463.7112","411.74291272","1509.7527","1510.5739"
"Michigan","Michigan","Truck","250202.9981","20100.67211592","204052.3998","204257.3856"
"Michigan","Minnesota","Truck","871.1636","566.35714834","2717.69","2720.0181"
"Michigan","Mississippi","Truck","259.3991","235.0556346","871.6128","871.9555"
"Michigan","Missouri","Truck","1184.1556","735.31175237","4515.0061","4520.32670000001"
"Michigan","Montana","Truck","34.1383","54.3365118","57.2229","57.4585"
"Michigan","Nebraska","Truck","268.6088","204.41173118","689.2569","689.8472"
"Michigan","Nevada","Truck","122.0887","248.14224724","716.2957","720.3575"
"Michigan","New Hampshire","Truck","71.2435","62.45541514","249.7559","250.1776"
"Michigan","New Jersey","Truck","642.421199999999","449.39416234","1765.8304","1769.1428"
"Michigan","New Mexico","Truck","51.9272","81.92843532","144.5434","145.2359"
"Michigan","New York","Truck","1787.0762","995.79487041","3504.14800000001","3507.62680000001"
"Michigan","North Carolina","Truck","968.8889","708.97911129","3924.99950000001","3926.99300000001"
"Michigan","North Dakota","Truck","33.1168","31.54160347","107.4318","107.733"
"Michigan","Ohio","Truck","17224.2596","3871.36198308","22507.5038","22525.0491"
"Michigan","Oklahoma","Truck","305.7123","300.53363644","1128.006","1129.3714"
"Michigan","Oregon","Truck","81.6386","190.2739489","494.6364","495.6174"
"Michigan","Pennsylvania","Truck","2523.0716","1342.54030935","7270.8962","7276.97460000001"
"Michigan","Rhode Island","Truck","50.2368","41.40939096","94.1652","94.3827000000001"
"Michigan","South Carolina","Truck","635.9585","488.82003979","1991.017","1992.7849"
"Michigan","South Dakota","Truck","123.4667","102.42021123","175.7066","176.1318"
"Michigan","Tennessee","Truck","1786.8963","1076.4745479","5067.2522","5070.4211"
"Michigan","Texas","Truck","1906.9771","2496.990497","8100.99890000002","8109.16620000003"
"Michigan","Utah","Truck","136.4246","222.59317666","649.2492","649.6924"
"Michigan","Vermont","Truck","125.4854","96.43799338","289.484","289.2271"
"Michigan","Virginia","Truck","814.812099999999","548.36676117","2420.3173","2420.6353"
"Michigan","Washington","Truck","305.6443","697.32658229","943.8248","945.9096"
"Michigan","West Virginia","Truck","257.6093","102.87190687","350.2875","350.0044"
"Michigan","Wisconsin","Truck","4893.6331","1812.15364648","4989.3663","4987.9095"
"Michigan","Wyoming","Truck","32.8151","44.47108619","97.741","97.8245"
"Minnesota","Alabama","Truck","163.7437","179.06426931","611.2675","612.4307"
"Minnesota","Alaska","Truck","2.1662","6.76730135","42.4354","42.4899"
"Minnesota","Arizona","Truck","227.3437","401.56883096","963.721999999999","964.912999999999"
"Minnesota","Arkansas","Truck","231.74","185.51711431","697.3992","699.7565"
"Minnesota","California","Truck","1216.7419","2374.9164398","4194.95360000001","4204.7668"
"Minnesota","Colorado","Truck","218.8544","203.92500396","893.331","895.6278"
"Minnesota","Connecticut","Truck","226.5681","306.93797101","820.730699999999","820.963899999999"
"Minnesota","Delaware","Truck","12.3811","14.89489691","58.4972","58.6336"
"Minnesota","Washington DC","Truck","3.4795","4.05958468","16.0964","16.1447"
"Minnesota","Florida","Truck","617.7948","986.29174597","1540.4073","1545.1498"
"Minnesota","Georgia","Truck","590.1908","693.20545478","3204.31610000001","3216.6756"
"Minnesota","Idaho","Truck","821.6902","1136.35657863","227.818","228.2721"
"Minnesota","Illinois","Truck","3073.2898","1422.31855038","6464.8171","6476.0613"
"Minnesota","Indiana","Truck","1135.5709","689.28041365","2780.7792","2787.1948"
"Minnesota","Iowa","Truck","5577.2546","1625.06742211","7142.8373","7157.1789"
"Minnesota","Kansas","Truck","521.2886","292.71794666","1075.3654","1077.0931"
"Minnesota","Kentucky","Truck","246.7118","197.612355","769.4931","772.0048"
"Minnesota","Louisiana","Truck","124.851","143.62039819","404.580599999999","405.745799999999"
"Minnesota","Maine","Truck","82.5466","130.4247682","320.5489","321.3059"
"Minnesota","Maryland","Truck","242.1593","283.80349803","1259.763","1259.5226"
"Minnesota","Massachusetts","Truck","214.2866","308.4115089","718.0878","720.3055"
"Minnesota","Michigan","Truck","2924.2739","1915.15051685","1846.3826","1851.7505"
"Minnesota","Minnesota","Truck","258385.0043","23441.13962604","121310.3004","121505.0898"
"Minnesota","Mississippi","Truck","121.6131","128.03451069","344.8302","345.7961"
"Minnesota","Missouri","Truck","864.8488","472.25199295","1936.5034","1941.3585"
"Minnesota","Montana","Truck","89.7245","90.17711622","283.6626","284.7965"
"Minnesota","Nebraska","Truck","882.0468","386.46649473","1261.3011","1265.0782"
"Minnesota","Nevada","Truck","81.6925000000001","138.09049327","341.4288","341.3861"
"Minnesota","New Hampshire","Truck","43.1008","63.57645979","106.6927","106.939"
"Minnesota","New Jersey","Truck","707.582799999999","865.54852141","1562.2399","1569.3774"
"Minnesota","New Mexico","Truck","34.3886","45.27283946","326.3234","327.5771"
"Minnesota","New York","Truck","504.2761","605.70080809","2371.4906","2379.2736"
"Minnesota","North Carolina","Truck","271.4838","336.55840746","1096.3751","1099.1838"
"Minnesota","North Dakota","Truck","4618.9537","1649.21194684","3862.8852","3877.9324"
"Minnesota","Ohio","Truck","770.099300000001","605.7124779","1997.3529","2002.2086"
"Minnesota","Oklahoma","Truck","295.2687","226.82586186","496.552599999999","498.169099999999"
"Minnesota","Oregon","Truck","99.9378000000001","177.18887822","405.0852","406.0355"
"Minnesota","Pennsylvania","Truck","858.55","929.42559862","3168.9008","3173.4193"
"Minnesota","Rhode Island","Truck","262.8904","366.08291103","202.5402","202.3355"
"Minnesota","South Carolina","Truck","202.1832","254.51861133","625.990599999999","628.4819"
"Minnesota","South Dakota","Truck","8130.3221","2562.29442928","4549.5488","4566.5065"
"Minnesota","Tennessee","Truck","530.8263","504.51325788","1436.5674","1438.6108"
"Minnesota","Texas","Truck","1485.6167","1645.59931137","4239.07110000001","4252.54380000001"
"Minnesota","Utah","Truck","124.2501","161.09097023","481.0978","482.0786"
"Minnesota","Vermont","Truck","10.6269","14.42380434","48.3311","48.4321"
"Minnesota","Virginia","Truck","296.1733","360.03448521","1391.1353","1396.4553"
"Minnesota","Washington","Truck","277.0201","455.19385735","1017.0089","1019.609"
"Minnesota","West Virginia","Truck","37.9958","39.09758983","67.7605","67.958"
"Minnesota","Wisconsin","Truck","14543.3323","4436.78224386","14369.0177","14395.8785"
"Minnesota","Wyoming","Truck","114.955","100.06409665","170.4591","170.685"
"Mississippi","Alabama","Truck","5720.177","1365.45313455","5421.277","5430.011"
"Mississippi","Alaska","Truck","0.0416","0.17334535","4.8497","4.8327"
"Mississippi","Arizona","Truck","125.5731","191.09383051","416.9591","417.6031"
"Mississippi","Arkansas","Truck","2504.6563","848.32281872","2130.1778","2138.4741"
"Mississippi","California","Truck","529.8424","1048.24421144","1869.5479","1879.309"
"Mississippi","Colorado","Truck","128.2106","158.57670835","268.2662","269.1547"
"Mississippi","Connecticut","Truck","101.9482","128.36991876","130.0979","130.4854"
"Mississippi","Delaware","Truck","13.8844","14.47131215","76.0531","76.3514"
"Mississippi","Washington DC","Truck","0.48","0.45497899","1.4182","1.4237"
"Mississippi","Florida","Truck","3140.6631","2407.48581668","2362.6671","2369.5636"
"Mississippi","Georgia","Truck","1753.6424","704.52693405","3140.2071","3148.4946"
"Mississippi","Idaho","Truck","22.7913","46.42941638","53.9553","54.1477"
"Mississippi","Illinois","Truck","960.4439","648.62866523","1928.1466","1935.7426"
"Mississippi","Indiana","Truck","506.329","340.23219825","1458.1235","1464.3749"
"Mississippi","Iowa","Truck","147.4784","117.74503158","562.0835","564.2397"
"Mississippi","Kansas","Truck","221.0375","155.38921359","317.4728","318.857"
"Mississippi","Kentucky","Truck","721.6705","387.42303176","1053.9695","1057.9998"
"Mississippi","Louisiana","Truck","5105.8351","1285.05027189","5616.1549","5636.1592"
"Mississippi","Maine","Truck","19.8306","30.72042428","70.4151","70.7652"
"Mississippi","Maryland","Truck","255.1144","253.72667133","324.2338","325.1661"
"Mississippi","Massachusetts","Truck","108.7018","150.15979819","210.8326","212.3986"
"Mississippi","Michigan","Truck","379.5487","335.16582609","1161.2051","1165.0613"
"Mississippi","Minnesota","Truck","143.2524","145.77558223","309.1088","310.4284"
"Mississippi","Mississippi","Truck","103729.3393","10330.91795194","40786.3544","40804.5858"
"Mississippi","Missouri","Truck","655.4174","342.06294955","1181.9599","1188.2577"
"Mississippi","Montana","Truck","17.3843","34.17399458","16.1255","16.1959"
"Mississippi","Nebraska","Truck","73.9358","65.68447861","199.1431","200.0559"
"Mississippi","Nevada","Truck","72.0595","137.77589808","161.636","162.5969"
"Mississippi","New Hampshire","Truck","13.9874","20.02595984","30.0405","30.1391"
"Mississippi","New Jersey","Truck","129.8922","147.50974445","446.8795","448.9157"
"Mississippi","New Mexico","Truck","12.993","14.44753062","57.8528","58.0975"
"Mississippi","New York","Truck","143.5259","170.81281591","511.4804","513.7188"
"Mississippi","North Carolina","Truck","572.3109","389.30858138","898.4892","901.633199999999"
"Mississippi","North Dakota","Truck","4.0123","5.50876112","22.7979","22.8593"
"Mississippi","Ohio","Truck","717.2626","547.01381003","1784.2799","1791.0068"
"Mississippi","Oklahoma","Truck","352.1975","210.07176621","661.2562","664.304"
"Mississippi","Oregon","Truck","58.2046","143.76996768","117.6687","118.1674"
"Mississippi","Pennsylvania","Truck","429.4845","437.02378086","811.8714","815.9904"
"Mississippi","Rhode Island","Truck","2.0744","2.80066105","5.5292","5.5368"
"Mississippi","South Carolina","Truck","382.5584","221.66294859","910.6288","913.6455"
"Mississippi","South Dakota","Truck","49.3468","54.78987485","110.779","111.2265"
"Mississippi","Tennessee","Truck","4686.2293","1596.26095284","4941.4502","4956.2482"
"Mississippi","Texas","Truck","3101.0158","1724.24460372","5461.7628","5483.8972"
"Mississippi","Utah","Truck","63.3105","106.49971717","241.2978","243.8126"
"Mississippi","Vermont","Truck","7.7629","10.95421468","26.5239","26.6291"
"Mississippi","Virginia","Truck","180.5911","152.86243048","483.8262","485.2378"
"Mississippi","Washington","Truck","63.2576","158.38629599","178.2979","179.2197"
"Mississippi","West Virginia","Truck","42.3572","34.17471546","210.3166","211.2823"
"Mississippi","Wisconsin","Truck","205.7177","179.56531582","832.789","836.8057"
"Mississippi","Wyoming","Truck","24.4395","37.04125365","44.8345","44.9131"
"Missouri","Alabama","Truck","434.9817","253.90088609","854.897999999999","859.487699999999"
"Missouri","Alaska","Truck","6.9597","25.5171514","31.4502","31.6275"
"Missouri","Arizona","Truck","325.2093","459.87874498","819.248099999999","822.625399999999"
